"id","question","options_json","english_level","correct_index"
"157754","A strategist's main job is to identify and mitigate our __ before opponents exploit them.","[""risks"", ""hazards"", ""threats"", ""vulnerabilities""]","5","3"
"157844","To overthink is to be excessively analytical, whereas to brood is to be...","[""creatively divergent"", ""sullenly obsessive"", ""methodically systematic"", ""emotionally detached""]","5","1"
"157872","Rather than __ him in front of everyone, she took him aside for a quiet word.","[""scold"", ""vilify"", ""castigate"", ""upbraid""]","5","0"
"158022","The novel's protagonist is a complex character with contradictory __ and desires.","[""intents"", ""inclinations"", ""dispositions"", ""proclivities""]","5","0"
"158083","""He was too __ with his own financial troubles to notice her distress."" Which word fits best?","[""engrossed"", ""absorbed"", ""occupied"", ""preoccupied""]","5","3"
"158144","Which word is the LEAST suitable replacement for ""more bountiful"" in the phrase ""a harvest more bountiful than ever before""?","[""more abundant"", ""more valuable"", ""more plentiful"", ""more profuse""]","5","1"
"158384","The artist's work explores the slow __ of a community's collective memory.","[""healing"", ""rectification"", ""amelioration"", ""alleviation""]","5","0"
"158472","The scholar's work is notable for its elegant __ of post-colonial theory and empirical data.","[""juxtapositions"", ""applications"", ""examinations"", ""syntheses""]","5","3"
"158473","Which option best replaces 'syntheses'? 'Her policy proposals were impressive syntheses of economic pragmatism and social justice.'","[""compilations"", ""integrations"", ""arrangements"", ""compromises""]","5","1"
"158562","The unique cellular structure of the potato wafer is what imparts its signature __.","[""brittleness"", ""rigidity"", ""crispiness"", ""friability""]","5","2"
"158652","A strong background in philosophy __ a leader with a unique ethical framework for decision-making.","[""furnishes"", ""equips"", ""arms"", ""endows""]","5","1"
"158653","The new AI module __ the research platform with predictive analytic capabilities.","[""infuses"", ""equips"", ""imbues"", ""invests""]","5","1"
"158655","His multilingual ability __ him to negotiate deals across cultures. Here, 'equips' is best replaced by:","[""fortifies"", ""capacitates"", ""authorises"", ""facilitates""]","5","1"
"158656","Studying history __ a person to identify recurring patterns in modern geopolitics.","[""convinces"", ""prompts"", ""compels"", ""equips""]","5","3"
"158922","The celebrity's ex-aide wrote a tell-all book, __ about her former boss's life.","[""dropping hints"", ""spilling the beans"", ""alluding to details"", ""making insinuations""]","5","1"
"159254","Her gaze __ on the distant mountains, lost in thought about her journey.","[""remained"", ""stayed"", ""lingered"", ""rested""]","5","1"
"159404","Her calm, logical question served to __ the growing hysteria in the boardroom.","[""alleviate"", ""quell"", ""mitigate"", ""puncture""]","5","3"
"159495","The journalist's exposé revealed the __ behind the seemingly charitable foundation.","[""operation"", ""framework"", ""machination"", ""constitution""]","5","2"
"159525","The manager's feedback style, __ between praise and severe criticism, confused the team.","[""wavering"", ""oscillating"", ""fluctuating"", ""alternating""]","5","3"
"159556","Even the __ approach has its limits when dealing with human unpredictability.","[""most adaptable"", ""most intuitive"", ""most empathetic"", ""most rational""]","5","3"
"159810","Some philosophers argue that our perception of reality is fundamentally shaped by our __ framework.","[""conceptual"", ""cognitive"", ""semantic"", ""linguistic""]","5","3"
"159819","Sociolinguistics is a field that studies the intersection of social behavior and __ patterns.","[""communicative"", ""dialectal"", ""conversational"", ""linguistic""]","5","3"
"159852","The focus group's feedback is __ the marketing strategy for the new launch.","[""hinting"", ""affecting"", ""determining"", ""touching""]","5","2"
"160094","The artist's later works __ a profound sense of melancholy and introspection.","[""exuded"", ""conveyed"", ""emitted"", ""produced""]","5","3"
"160215","In 'He chose to enroll in the volunteer program,' the word 'enroll' primarily implies...","[""a preliminary background inquiry."", ""a forced period of participation."", ""a formal and binding commitment."", ""a casual expression of interest.""]","5","2"
"160275","Which word best replaces 'invisible' to emphasize a lack of social recognition?","[""overlooked"", ""unseen"", ""unacknowledged"", ""unnoticed""]","5","2"
"160363","Which word best completes the sentence to imply a fawning, distasteful smoothness?","[""suaver"", ""oilier"", ""sleeker"", ""glibber""]","5","1"
"160392","The memo apologized for the temporary __ caused by the server migration overnight.","[""detriment"", ""encumbrance"", ""upheaval"", ""inconvenience""]","5","3"
"160394","While the policy shift was beneficial long-term, its implementation caused considerable short-term __.","[""inconvenience"", ""exasperation"", ""perturbation"", ""dislocation""]","5","0"
"160395","The phrase ""to put someone to the inconvenience of doing something"" implies that the task is...","[""legally mandated but unpleasant."", ""slightly troublesome but not a major hardship."", ""morally wrong but necessary."", ""physically impossible for most people.""]","5","1"
"160725","To say an industry has 'wound down' suggests it has...","[""outsourced its primary functions to another country."", ""undergone a rapid technological disruption."", ""systematically reduced its scale of operations toward closure."", ""been nationalized by the government.""]","5","2"
"160754","Which verb is the most informal synonym for 'to annoy persistently'?","[""Vex"", ""Bug"", ""Pester"", ""Irk""]","5","1"
"160814","Which sentence demonstrates the most sophisticated use of 'bask'?","[""The winner of the prize will bask in glory."", ""Let's go to the beach and bask for a while."", ""He seemed to bask in the schadenfreude of his rival's public failure."", ""The cat will bask on the warm marble floor.""]","5","2"
"160846","The deposed faction __ not with violence, but by subtly undermining the new leadership.","[""retaliates"", ""contends"", ""disputes"", ""opposes""]","5","0"
"160906","The committee wanted a candidate who was __ in their fact-checking than their predecessor.","[""more diligent"", ""more pedantic"", ""more exacting"", ""more rigorous""]","5","0"
"160992","Feeling morally superior, he __ his friends on their indulgent spending habits.","[""lectured"", ""acquainted"", ""counselled"", ""notified""]","5","0"
"161026","She had to __ out the entire manuscript again after the computer crashed.","[""re-key"", ""draft"", ""reproduce"", ""type""]","5","3"
"161174","The 'paradox of thrift' in economics suggests that increased individual saving can be detrimental to the economy.","[""an intuitive outcome"", ""a counter-intuitive but demonstrable effect"", ""a theoretical flaw"", ""a mutually exclusive proposition""]","5","1"
"161232","The complex debate over data privacy is __ the minds of tech ethicists.","[""occupying"", ""engaging"", ""captivating"", ""monopolizing""]","5","0"
"161383","The novel was not just a historical account; it was an __ resonant story.","[""poignantly"", ""sentimentally"", ""emotionally"", ""affectively""]","5","2"
"161415","Which option is NOT a close synonym for 'sincere'?","[""Unfeigned"", ""Forthright"", ""Heartfelt"", ""Genuine""]","5","1"
"161502","The main challenge was not technical, but the __ task of aligning stakeholders' competing interests.","[""procedural"", ""difficult"", ""straightforward"", ""manageable""]","5","1"
"161536","The stand-up comedian __ his timing and delivery through countless performances.","[""calibrates"", ""hones"", ""initiates"", ""establishes""]","5","1"
"161624","Instead of merely managing symptoms, we must focus on __ the core problem.","[""approaching"", ""handling"", ""solving"", ""addressing""]","5","2"
"161832","The pacemaker __ intermittently, causing serious concern for the patient.","[""glitches"", ""malfunctions"", ""acts up"", ""sputters""]","5","1"
"161864","These poignant __ give a voice to marginalized communities in rural India.","[""commentaries"", ""monologues"", ""expositions"", ""documentaries""]","5","3"
"161865","While all options are factual, which is the broadest term for non-fiction films?","[""Documentaries"", ""Newsreels"", ""Biographical films"", ""Travelogues""]","5","0"
"161895","""The final UI design, though technically perfect, felt overthought."" This implies the design lacks...","[""complexity"", ""precision"", ""functionality"", ""spontaneity""]","5","3"
"161922","The conglomerate's vast portfolio includes several mass-market and luxury __.","[""brands"", ""trademarks"", ""labels"", ""imprints""]","5","0"
"161925","'Challenger brands' are defined by their mission to disrupt established market leaders. Here, 'brands' refers to...","[""corporate identities"", ""legal entities"", ""product ranges"", ""marketing campaigns""]","5","0"
"161983","The art critic __ with pure aesthetic delight while observing the sculpture.","[""jolted"", ""trembled"", ""shivered"", ""vibrated""]","5","2"
"161985","The mere mention of his old rival's name made the CEO __ inwardly.","[""flinched"", ""shivered"", ""recoiled"", ""winced""]","5","1"
